surveywave,id_state,id_school,id_pupil,treatment,strata,weight_pupil,fpc_school,fpc_pupil,pt001,pt002,pt003,pt004,pt005,pt005_oth,pt006,pt007,pt233_a,pt233_b,pt233_c,pt233_d,pt233_e,pt233_f,pt233_g,pt233_h,pt233_i,pt233_j,pt233_k,pt233_l,pt233_m,pt233_n,pt233_o,pt233_p,pt233_q,n_rawscore_lit,n_rawscore_num,n_rawscore_sci,n_rasche500_lit,n_rasche500_num,n_rasche500_sci,n_statewise_pupil_ai,n_statewise_pupil_aiq
Round 1 Baseline,Katsina,511,8,Treatment,281,36.375,.3333333333333333,.0824742268041237,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,.75,2.75,11,445.0797933095923,475.4435604597432,469.5211223477989,1.802235007286072,5
Round 1 Baseline,Katsina,516,1,Treatment,281,12.375,.3333333333333333,.2424242424242424,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,.75,2,18.60000038146973,411.4392691960705,418.89374428102,540.9895762172248,.097468227148056,3
Round 1 Baseline,Katsina,516,2,Treatment,281,12.375,.3333333333333333,.2424242424242424,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,.5,2.5,5.400000095367432,411.4392691960705,418.89374428102,358.1584431726051,-2.123802900314331,1
Round 1 Baseline,Katsina,516,3,Treatment,281,12.375,.3333333333333333,.2424242424242424,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,.25,2.5,10.39999961853027,281.8272837418975,418.89374428102,469.5211223477989,-1.180999636650085,2
Round 1 Baseline,Katsina,516,4,Treatment,281,12.375,.3333333333333333,.2424242424242424,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,0,3,11.80000019073486,281.8272837418975,450.5708633173208,457.3770753468402,-.194051206111908,3
Round 1 Baseline,Katsina,516,5,Treatment,281,12.375,.3333333333333333,.2424242424242424,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,.25,2,11.60000038146973,411.4392691960705,418.89374428102,491.2485515440156,-.9389858841896057,2
Round 1 Baseline,Katsina,516,6,Treatment,281,12.375,.3333333333333333,.2424242424242424,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,0,.5,8,281.8272837418975,324.6987508847998,417.3211346044038,-2.271238803863525,1
Round 1 Baseline,Katsina,516,7,Treatment,281,12.375,.3333333333333333,.2424242424242424,Able to understand you,Responds verbally,Girl,Missing,Don't know,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,.25,1,6.599999904632568,364.1387867795772,324.6987508847998,373.5930763676761,3.131898403167725,5
Round 1 Baseline,Katsina,516,8,Treatment,281,12.375,.3333333333333333,.2424242424242424,Able to understand you,Responds verbally,Girl,11,Refusal,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,0,9,281.8272837418975,237.3657540479509,388.5393149746298,2.616937398910523,5
Round 1 Baseline,Katsina,517,1,Control,280,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,.25,3.5,10.39999961853027,281.8272837418975,475.4435604597432,469.5211223477989,.5671842694282532,4
Round 1 Baseline,Katsina,517,2,Control,280,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,2,4.5,13.39999961853027,513.2449523428364,496.0930309466859,500.7653645289295,-1.774590611457825,1
Round 1 Baseline,Katsina,517,3,Control,280,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1.5,3.25,14.60000038146973,471.3273486189669,450.5708633173208,517.7353689654997,-1.199312567710877,2
Round 1 Baseline,Katsina,517,4,Control,280,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Girl,11,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,.75,2.5,4.199999809265137,445.0797933095923,418.89374428102,388.5393149746298,3.359600782394409,5
Round 1 Baseline,Katsina,517,5,Control,280,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,.5,2.5,11.19999980926514,411.4392691960705,418.89374428102,480.8425613487283,1.654833912849426,5
Round 1 Baseline,Katsina,517,6,Control,280,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,.75,4,9.600000381469727,445.0797933095923,496.0930309466859,469.5211223477989,-2.271238803863525,1
Round 1 Baseline,Katsina,517,7,Control,280,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,.75,2,13.19999980926514,445.0797933095923,418.89374428102,491.2485515440156,-1.40288519859314,2
Round 1 Baseline,Katsina,517,8,Control,280,16.5,.3333333333333333,.1818181818181818,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,1.5,1.5,9.600000381469727,471.3273486189669,377.8811106666627,417.3211346044038,.0726232752203941,3
Round 1 Baseline,Katsina,519,1,Control,280,41.625,.3333333333333333,.0720720720720721,Able to understand you,Responds verbally,Girl,12,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,2.75,3.75,24.20000076293945,531.1032728518679,496.0930309466859,566.5516864856365,-1.514263987541199,2
Round 1 Baseline,Katsina,519,2,Control,280,41.625,.3333333333333333,.0720720720720721,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,3.25,6.75,26.39999961853027,547.6602703570518,587.976861388318,600.3390620277853,-1.695960640907288,1
Round 1 Baseline,Katsina,519,3,Control,280,41.625,.3333333333333333,.0720720720720721,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,5.5,5.75,24.60000038146973,620.9366198662819,561.4872511842842,600.3390620277853,.2777519822120667,3
Round 1 Baseline,Katsina,519,4,Control,280,41.625,.3333333333333333,.0720720720720721,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,1.25,4,21.20000076293945,445.0797933095923,496.0930309466859,540.9895762172248,-.3997649252414703,3
Round 1 Baseline,Katsina,519,5,Control,280,41.625,.3333333333333333,.0720720720720721,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,1.5,3.25,9.800000190734863,493.5573197431712,475.4435604597432,444.5428493166294,2.665483474731445,5
Round 1 Baseline,Katsina,519,6,Control,280,41.625,.3333333333333333,.0720720720720721,Able to understand you,Responds verbally,Boy,12,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,1.75,7.75,16.60000038146973,493.5573197431712,599.9072633272989,517.7353689654997,-.5026547908782959,3
Round 1 Baseline,Katsina,519,7,Control,280,41.625,.3333333333333333,.0720720720720721,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,3.5,7.75,11.60000038146973,563.3470263026694,599.9072633272989,491.2485515440156,-2.271238803863525,1
Round 1 Baseline,Katsina,519,8,Control,280,41.625,.3333333333333333,.0720720720720721,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,3.5,7,21.60000038146973,547.6602703570518,587.976861388318,557.4158244388025,-1.514263987541199,2
Round 1 Baseline,Katsina,522,1,Control,280,18.375,.3333333333333333,.163265306122449,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,.25,1.75,12.60000038146973,364.1387867795772,377.8811106666627,469.5211223477989,.0357382372021675,3
Round 1 Baseline,Katsina,522,2,Control,280,18.375,.3333333333333333,.163265306122449,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,1,2,12,445.0797933095923,377.8811106666627,469.5211223477989,-1.756277680397034,1
Round 1 Baseline,Katsina,522,3,Control,280,18.375,.3333333333333333,.163265306122449,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,.5,2.5,10.19999980926514,445.0797933095923,418.89374428102,457.3770753468402,-1.695960640907288,1
Round 1 Baseline,Katsina,522,4,Control,280,18.375,.3333333333333333,.163265306122449,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,.5,1,8.800000190734863,364.1387867795772,377.8811106666627,417.3211346044038,.096883200109005,3
Round 1 Baseline,Katsina,522,5,Control,280,18.375,.3333333333333333,.163265306122449,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,.25,2,13.19999980926514,281.8272837418975,418.89374428102,444.5428493166294,.2983211576938629,3
Round 1 Baseline,Katsina,522,6,Control,280,18.375,.3333333333333333,.163265306122449,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,.25,2.5,15.80000019073486,411.4392691960705,418.89374428102,500.7653645289295,1.593103885650635,4
Round 1 Baseline,Katsina,522,7,Control,280,18.375,.3333333333333333,.163265306122449,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,.5,3.5,8.600000381469727,445.0797933095923,475.4435604597432,457.3770753468402,2.350663661956787,5
Round 1 Baseline,Katsina,522,8,Control,280,18.375,.3333333333333333,.163265306122449,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1,2,5,411.4392691960705,418.89374428102,388.5393149746298,4.183449745178223,5
Round 1 Baseline,Katsina,525,1,Control,280,8.625,.3333333333333333,.3478260869565217,Able to understand you,Responds verbally,Girl,9,Don't know,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,1,3.25,8.800000190734863,445.0797933095923,475.4435604597432,417.3211346044038,1.545011162757874,4
Round 1 Baseline,Katsina,525,2,Control,280,8.625,.3333333333333333,.3478260869565217,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,.75,4.5,12.39999961853027,411.4392691960705,496.0930309466859,491.2485515440156,-1.695960640907288,1
Round 1 Baseline,Katsina,525,3,Control,280,8.625,.3333333333333333,.3478260869565217,Able to understand you,Responds verbally,Girl,Missing,Refusal,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,.25,3.75,17,281.8272837418975,450.5708633173208,509.5307629246722,-1.514263987541199,2
Round 1 Baseline,Katsina,525,4,Control,280,8.625,.3333333333333333,.3478260869565217,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,0,.5,8.800000190734863,281.8272837418975,324.6987508847998,417.3211346044038,-2.271238803863525,1
Round 1 Baseline,Katsina,525,5,Control,280,8.625,.3333333333333333,.3478260869565217,Able to understand you,Responds verbally,Boy,9,Don't know,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,.75,1,16.60000038146973,411.4392691960705,324.6987508847998,500.7653645289295,-.4240248501300812,3
Round 1 Baseline,Katsina,525,6,Control,280,8.625,.3333333333333333,.3478260869565217,Able to understand you,Responds verbally,Boy,Missing,Don't know,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,1.5,4.5,15,471.3273486189669,496.0930309466859,491.2485515440156,-.4423377513885498,3
Round 1 Baseline,Katsina,525,7,Control,280,8.625,.3333333333333333,.3478260869565217,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,1.75,6.75,22.60000038146973,471.3273486189669,575.2179866857797,576.6336204034043,-2.271238803863525,1
Round 1 Baseline,Katsina,525,8,Control,280,8.625,.3333333333333333,.3478260869565217,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,1,4.5,15.39999961853027,445.0797933095923,496.0930309466859,509.5307629246722,-1.199312567710877,2
Round 1 Baseline,Katsina,530,1,Control,290,5.5,1,.1818181818181818,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,1.75,2.5,5,445.0797933095923,418.89374428102,403.10521446101,1.283841252326965,4
Round 1 Baseline,Katsina,530,2,Control,290,5.5,1,.1818181818181818,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2,3,11.60000038146973,513.2449523428364,450.5708633173208,444.5428493166294,3.071465015411377,5
Round 1 Baseline,Katsina,530,3,Control,290,5.5,1,.1818181818181818,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,.25,3,11.80000019073486,364.1387867795772,450.5708633173208,403.10521446101,-1.917846322059631,1
Round 1 Baseline,Katsina,530,4,Control,290,5.5,1,.1818181818181818,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,2.75,7,5.400000095367432,531.1032728518679,575.2179866857797,417.3211346044038,1.635677695274353,4
Round 1 Baseline,Katsina,530,5,Control,290,5.5,1,.1818181818181818,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,.25,3.25,13,411.4392691960705,450.5708633173208,480.8425613487283,1.354976177215576,4
Round 1 Baseline,Katsina,530,6,Control,290,5.5,1,.1818181818181818,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,.5,3.75,12.60000038146973,364.1387867795772,475.4435604597432,500.7653645289295,-.6843515038490295,3
Round 1 Baseline,Katsina,530,7,Control,290,5.5,1,.1818181818181818,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,1.75,2.5,17.60000038146973,493.5573197431712,450.5708633173208,533.2603275206114,.5665992498397827,4
